name,city,state,source,num_of_children,website
Allen Management Group/APlus Lodging,Newport News,VA,https://www.hospitalityonline.com/employers/205255/locations,11,www.apluslodging.com
"TravAmerica, Inc.",Duluth,GA,https://www.hospitalityonline.com/oasis-hotels-resorts/locations,1,
Lark Hotels,Amesbury,MA,https://www.hospitalityonline.com/larkhotels/locations,22,www.larkhotels.com
"Premier Dining Services, LLC",Alexandria,VA,https://www.hospitalityonline.com/employers/214984/locations,1,embassysuites.hilton.com
Professional Hospitality,Madison,WI,https://www.hospitalityonline.com/employers/222408/locations,1,www.prohospitality.com
"Grand America Hotels & Resorts, Inc.",Salt Lake City,UT,https://www.hospitalityonline.com/grand-america-hotels/locations,8,www.grandamerica.com
Whitetail Club,McCall,ID,https://www.hospitalityonline.com/whitetail/locations,3,whitetailclub.com
Global Vision Hotels,Needham Heights,MA,https://www.hospitalityonline.com/employers/243912/locations,1,www.globalvisionhotels.com
Leisure Hotels and Resorts,Overland Park,KS,https://www.hospitalityonline.com/leisure-hotels/locations,1,www.leisurehotel.com
Boast Hotels,New York,NY,https://www.hospitalityonline.com/employers/278218/locations,3,
Crowne Plaza Foster City-San Mateo,Foster City,CA,https://www.hospitalityonline.com/crowne-plaza-foster-city/locations,1,www.ihg.com
Shell Vacations Club,Orlando,FL,https://www.hospitalityonline.com/employers/236925/locations,3,www.shellvacationsclub.com
Love Hotel Management Company,Clayton,MO,https://www.hospitalityonline.com/love/locations,1,www.lovehotelmgmt.com
Laguna Development Corporation,Albuquerque,NM,https://www.hospitalityonline.com/laguna-development-corporation/locations,1,www.lagunadevcorp.com
Hospitality Management,Avondale,LA,https://www.hospitalityonline.com/employers/232574/locations,1,
Ardent Hotel Advisors,Scottsdale,AZ,https://www.hospitalityonline.com/employers/223947/locations,3,www.ardenthotels.com
QPM Partners,San Antonio,TX,https://www.hospitalityonline.com/qpm-partners/locations,2,www.qpmpartners.com
Pacific Gateway Concessions,South San Francisco,CA,https://www.hospitalityonline.com/pacific-gateway-concessions/locations,6,www.pgconcessions.com
Aspen Skiing Company,Aspen,CO,https://www.hospitalityonline.com/aspen-snowmass/locations,4,www.aspensnowmass.com
HMC Ltd,Wisconsin Rapids,WI,https://www.hospitalityonline.com/employers/224717/locations,1,
Avant Garde Hospitality,Beverly Hills,CA,https://www.hospitalityonline.com/employers/231117/locations,1,www.avantgarde-hospitality.com
E. & J. Gallo Winery,Modesto,CA,https://www.hospitalityonline.com/gallo-winery/locations,1,www.gallo.com
Santa Ana Star Casino Hotel,Santa Ana Pueblo,NM,https://www.hospitalityonline.com/santa-ana-star/locations,1,www.santaanastar.com
"R B Properties, Inc",Washington,DC,https://www.hospitalityonline.com/rb-properties/locations,5,www.rbpropertiesinc.com
Apollo Hospitality Firm,Ardmore,OK,https://www.hospitalityonline.com/apollo-hospitality-firm/locations,2,www.apollohospitality.net
Avalon Management Group,Sugar Land,TX,https://www.hospitalityonline.com/avalon-management-group/locations,1,www.avaloninc.net
Emerald Desert RV Resort,Palm Desert,CA,https://www.hospitalityonline.com/emerald-desert-rv-resort/locations,1,www.emeralddesert.com
"Meriwether Godsey, Inc.",Lynchburg,VA,https://www.hospitalityonline.com/meriwether-godsey/locations,3,merig.com
XII Hospitality,New York,NY,https://www.hospitalityonline.com/12hospitality/locations,1,www.12hospitality.com
Oce Business Services,Atlanta,GA,https://www.hospitalityonline.com/oce-business-services/locations,1,
Patina Restaurant Group,New York,NY,https://www.hospitalityonline.com/employers/236754/locations,1,www.patinagroup.com
Interval Leisure Group (ILG),Miami,FL,https://www.hospitalityonline.com/interval-leisure-group/locations,21,www.iilg.com
SilverBirch Hotels & Resorts,Vancouver,BC,https://www.hospitalityonline.com/silverbirch-hotels/locations,11,www.silverbirchhotels.com
Muy'Ono,Austin,TX,https://www.hospitalityonline.com/muy-ono/locations,3,www.muy-ono.com
Fifth Group Restaurants,Atlanta,GA,https://www.hospitalityonline.com/fifth-group-restaurants/locations,5,fifthgroup.com
Fën Hotels,New York,NY,https://www.hospitalityonline.com/fen/locations,1,www.fenhoteles.com
Camelback Resort,Tannersville,PA,https://www.hospitalityonline.com/camelback/locations,1,www.camelbackresort.com
Kimpton Donovan Hotel,Washington,DC,https://www.hospitalityonline.com/kimpton-donovan/locations,1,www.donovanhoteldc.com
Courtyard Somerset,Somerset,NJ,https://www.hospitalityonline.com/courtyard-somerset/locations,1,www.marriott.com
Broe Real Estate Group,Denver,CO,https://www.hospitalityonline.com/broe-real-estate-group/locations,3,broeapartments.com
Minuteman Parking Company,Manhattan Beach,CA,https://www.hospitalityonline.com/minuteman-parking-company/locations,4,www.minutemanparking.com
Holiday Inn Minneapolis NW-Elk River,Otsego,MN,https://www.hospitalityonline.com/holiday-minneapolis-elk-river/locations,1,www.ihg.com
Grossman Company Properties,Phoenix,AZ,https://www.hospitalityonline.com/gcp/locations,11,www.grossmancompany.com
Happy Team Inc.,La Mesa,CA,https://www.hospitalityonline.com/happy-team/locations,3,www.hiexpress.com
Kimpton Everly Hotel,Los Angeles,CA,https://www.hospitalityonline.com/kimpton-everly/locations,1,www.everlyhotelhollywood.com
Hilton Garden Inn Washington DC Downtown,Washington,DC,https://www.hospitalityonline.com/hilton-garden-dcdowntown/locations,1,hiltongardeninn3.hilton.com
CSK Hotels,Fort Smith,AR,https://www.hospitalityonline.com/cskhotels/locations,3,www.cskhotels.com
Solow Inc,Ridley Park,PA,https://www.hospitalityonline.com/employers/233175/locations,1,www.marriott.com
Onyx Group,Alexandria,VA,https://www.hospitalityonline.com/onyx-group/locations,1,
Inns of Distinction Inc.,West Chester,PA,https://www.hospitalityonline.com/inns-of-distinction/locations,7,www.innsofdistinction.com
Garot Hospitality Inc.,DePere,WI,https://www.hospitalityonline.com/employers/207943/locations,1,countryinns.com
Rockies Lodging Capital,Denver,CO,https://www.hospitalityonline.com/rlchotels/locations,1,rlchotels.com
Tres L.A. Group,Woodland Hills,CA,https://www.hospitalityonline.com/tres-la-group/locations,3,www.tresla.com
DCR Group,Lake Ozarks,MO,https://www.hospitalityonline.com/employers/227940/locations,1,
Hotel Vista Del Mar,Avalon,CA,https://www.hospitalityonline.com/hotel-vista-del-mar/locations,2,www.hotel-vistadelmar.com
DoubleTree by Hilton Portland - Tigard,Tigard,OR,https://www.hospitalityonline.com/doubletree-tigard/locations,1,doubletree3.hilton.com
Multiversal Enterprises LLC,Beverly Hills,CA,https://www.hospitalityonline.com/multiversal-enterprises-llc/locations,2,
Kimpton Surfcomber Hotel,Miami Beach,FL,https://www.hospitalityonline.com/kimpton-surfcomber/locations,1,www.surfcomber.com
Eat.Drink.Sleep.,San Diego,CA,https://www.hospitalityonline.com/eat-drink-sleep/locations,4,www.eatdrinkandsleep.net
North Star Lodging and Development,Canonsburg,PA,https://www.hospitalityonline.com/north-star-lodging/locations,1,www.northstarlodgingcorp.com
Martin Feldman Hospitality,San Antonio,TX,https://www.hospitalityonline.com/employers/236558/locations,1,www.martinfeldmanhospitality.com
PVI Hotel Group,Belmont,CA,https://www.hospitalityonline.com/employers/205501/locations,1,pvihotelgroup.com
Trigild Hospitality,San Diego,CA,https://www.hospitalityonline.com/trigild/locations,1,www.trigild.com
Deereco Road Associates Limited Partnership,Timonium,MD,https://www.hospitalityonline.com/employers/252635/locations,1,www.holidayinn.com
Woodbine Hospitality,Syracuse,NY,https://www.hospitalityonline.com/woodbine-hospitality/locations,1,www.woodbinehospitality.com
Kimpton Solamar Hotel,San Diego,CA,https://www.hospitalityonline.com/kimpton-solamar/locations,1,www.hotelsolamar.com
The Authentic Suites,Los Angeles,CA,https://www.hospitalityonline.com/theauthenticsuites/locations,3,theauthenticsuites.com
Walt Disney World,Orlando,FL,https://www.hospitalityonline.com/walt-disney-world/locations,2,jobs.disneycareers.com
DP Hotels,Dania,FL,https://www.hospitalityonline.com/employers/261105/locations,1,www.dphotels.net
Berryfield Hotel Group,Atlanta,GA,https://www.hospitalityonline.com/berryfield/locations,1,berryfieldhotels.com
The Manor Group Hotel Division,Lancaster,PA,https://www.hospitalityonline.com/the-manor-group/locations,1,themanorgroup.com
Heyde Hospitality,Chippewa Falls,WI,https://www.hospitalityonline.com/employers/204851/locations,1,www.heydecompanies.com
CCH Management,Wilmette,IL,https://www.hospitalityonline.com/cch-management/locations,1,
Waldorf Astoria Orlando,Orlando,FL,https://www.hospitalityonline.com/waldorf-astoria-orlando/locations,1,www.waldorfastoriaorlando.com
Golden Casino Group,Las Vegas,NV,https://www.hospitalityonline.com/golden-casino-group/locations,8,www.goldencasinogroup.com
Davis McNally Lodging,Frankenmuth,MI,https://www.hospitalityonline.com/davis-mcnally-lodging/locations,3,
Lake City Hotels,Lake City,FL,https://www.hospitalityonline.com/employers/254716/locations,1,www.lakecityhotels.com
Convexity Hospitality,Chicago,IL,https://www.hospitalityonline.com/convexity-hospitality/locations,1,convexityproperties.com
HLC Hotels,Savannah,GA,https://www.hospitalityonline.com/hlc-hotels/locations,6,www.hlchotels.com
"Daily Management, Inc.",Fort Lauderdale,FL,https://www.hospitalityonline.com/daily-management/locations,2,www.dailymanagementresorts.com
Fairfield Inn & Suites Detroit Farmington Hills,Farmington Hills,MI,https://www.hospitalityonline.com/fairfield-farmington-hills/locations,1,www.marriott.com
Avero,New York,NY,https://www.hospitalityonline.com/avero-ny/locations,2,www.averoinc.com
"Lighthouse Hospitality Management, Inc.",Edmonton,AB,https://www.hospitalityonline.com/lighthouse-hospitality-management/locations,1,www.lighthousehospitalitymanagement.com
HSI Hotels,Dallas,TX,https://www.hospitalityonline.com/hsi-hotels/locations,1,www.hsihotels.com
Ghidorzi Companies,Wausau,WI,https://www.hospitalityonline.com/ghidorzi/locations,4,ghidorzi.com
South Beach Group Hotels,Miami Beach,FL,https://www.hospitalityonline.com/south-beach-group/locations,5,www.southbeachgroup.com
"Weigand-Omega Management, Inc.",Wichita,KS,https://www.hospitalityonline.com/weigand-omega-management/locations,1,weigandomega.com
Vantex II Partnership,Fort Stockton,TX,https://www.hospitalityonline.com/vantex-ii-partnership/locations,1,
Resorts World Casino New York City,Queens,NY,https://www.hospitalityonline.com/resorts-world-casino-new-york-city/locations,1,www.rwnewyork.com
DYNE Hospitality Group,Little Rock,AR,https://www.hospitalityonline.com/dyne-hospitality-group/locations,6,www.dynehospitalitygroup.com
Fredericksburg Enterprises,Fredericksburg,TX,https://www.hospitalityonline.com/fredericksburg-enterprises/locations,2,www.fredericksburgenterprises.com
Service Inspired Restaurants,Burlington,ON,https://www.hospitalityonline.com/employers/231122/locations,2,www.sircorp.com
New Harmony Inn Resort and Conference Center,New Harmony,IN,https://www.hospitalityonline.com/new-harmony-inn/locations,1,www.newharmonyinn.com
LaBelle Management,Mt.  Pleasant,MI,https://www.hospitalityonline.com/employers/200037/locations,2,www.labellemgt.com
The Red Lion Inn,Stockbridge,MA,https://www.hospitalityonline.com/red-lion-inn/locations,5,www.redlioninn.com
Singing Hills Golf Resort,El Cajon,CA,https://www.hospitalityonline.com/sycuan-resort/locations,1,www.sycuanresort.com
"Sysco Guest Supply, LLC",Monmouth Junction,NJ,https://www.hospitalityonline.com/employers/274911/locations,1,
Biscuitville Fresh Southern,Greensboro,NC,https://www.hospitalityonline.com/biscuitville/locations,9,biscuitville.com
OmShera Hotel Group,Pineville,NC,https://www.hospitalityonline.com/omshera-hotel-group/locations,4,
Oakwood Worldwide,Los Angeles,CA,https://www.hospitalityonline.com/oakwood/locations,1,oakwood.com
Chrisbro Hospitality,Rapid City,SD,https://www.hospitalityonline.com/chrisbro-hospitality/locations,1,chris-bro.com
Travelliance,Bloomington,MN,https://www.hospitalityonline.com/travelliance/locations,1,travellianceinc.com
First Midwest Group,Rockford,IL,https://www.hospitalityonline.com/first-midwest-group/locations,2,www.firstmidwestgroup.com
Wynn Resorts,Las Vegas,NV,https://www.hospitalityonline.com/wynn-resorts/locations,2,www.wynnresorts.com
Odyssey Resorts,Duluth,MN,https://www.hospitalityonline.com/odyssey-resorts/locations,6,odysseyresorts.com
Hotel on North,Pittsfield,MA,https://www.hospitalityonline.com/hotel-on-north/locations,1,hotelonnorth.com
"KRK Management, LLC",Anchorage,AK,https://www.hospitalityonline.com/employers/215533/locations,2,www.krkmanagement.com
SSP America,Ashburn,VA,https://www.hospitalityonline.com/employers/282329/locations,1,www.foodtravelexperts.com
Key Property Group,Orlando,FL,https://www.hospitalityonline.com/key-property-group/locations,1,www.keypropertygrp.com
Cape Resorts Group,Cape May,NJ,https://www.hospitalityonline.com/employers/223725/locations,1,www.capemayresorts.com
PA Dutch Hotels.com,Strasburg,PA,https://www.hospitalityonline.com/employers/231919/locations,6,www.padutchhotels.com
ARAMARK Corporation,Philadelphia,PA,https://www.hospitalityonline.com/aramark/locations,18,www.aramark.com
Ayres Hotels,Costa Mesa,CA,https://www.hospitalityonline.com/ayres-hotels/locations,1,www.ayreshotels.com
True Food Kitchen,Phoenix,AZ,https://www.hospitalityonline.com/truefoodkitchen/locations,1,www.truefoodkitchen.com
"Seldovia Native Association, Inc.",Anchorage,AK,https://www.hospitalityonline.com/seldovia-native-assoc/locations,1,www.snai.com
"Jacaruso Enterprises, Inc",Round Rock,TX,https://www.hospitalityonline.com/jacaruso-enterprises/locations,1,jacaruso.com
C3 (Creating Culinary Communities),New York,NY,https://www.hospitalityonline.com/c3-creating-culinary-communities/locations,1,www.c3sbe.com
Rossmore Management Group,Atlanta,GA,https://www.hospitalityonline.com/rossmore/locations,1,www.rossmoregroup.com
"JenMar Management, Inc.",Overland Park,KS,https://www.hospitalityonline.com/jenmar/locations,2,www.jenmarmanagement.com
"TMP Worldwide Advertising and Communications, LLC",Coral Gables,FL,https://www.hospitalityonline.com/employers/237197/locations,1,www.tmp.com
Kimpton Angler's Hotel,Miami Beach,FL,https://www.hospitalityonline.com/kimpton-anglers/locations,1,www.anglershotelmiami.com
"Widewaters Construction, Inc.",Syracuse,NY,https://www.hospitalityonline.com/widewaters-construction/locations,1,widewatersconstruction.com
Sigri Hotel Management,Durham,NC,https://www.hospitalityonline.com/sigri-hotel-management/locations,1,
High Peaks Resort,Lake Placid,NY,https://www.hospitalityonline.com/high-peaks-resort/locations,1,highpeaksresort.com
Hilton Garden Inn Asheville Downtown,Asheville,NC,https://www.hospitalityonline.com/hilton-garden-asheville/locations,1,hiltongardeninn3.hilton.com
Market Pavillon Hotel,Charleston,SC,https://www.hospitalityonline.com/employers/241838/locations,1,www.marketpavilion.com
Audubon Inn,Mayville,WI,https://www.hospitalityonline.com/audubon-inn/locations,1,www.auduboninn.com
Quality Inn & Conference Center Tampa,Tampa,FL,https://www.hospitalityonline.com/quality-inn-tampa/locations,1,www.qualityinnandconferencecentertampa.com
La Bellasera Hotel & Suites,Paso Robles,CA,https://www.hospitalityonline.com/la-bellasera-hotel-suites/locations,1,www.labellasera.com
Moxy Louisville Downtown,Louisville,KY,https://www.hospitalityonline.com/moxy-louisville-downtown/locations,1,www.marriott.com
Hornblower Cruises & Events Corporate Office,San Francisco,CA,https://www.hospitalityonline.com/hornblower-cruises/locations,1,www.hornblower.com
"The Otis Hotel, Autograph Collection",Austin,TX,https://www.hospitalityonline.com/otis-hotel/locations,1,www.marriott.com
Kimpton De Witt Amsterdam,Amsterdam,,https://www.hospitalityonline.com/kimpton-de-witt/locations,1,www.kimptondewitthotel.com
